Year,Name,Event,Round,Scores
2016,G. Medina,Billabong Pro Tahiti,Round 4,"['0.50', '1.33', '9.27', '\xa0', '\xa0', '\xa0']"
2016,A. Buchan,Billabong Pro Tahiti,Round 5,"['7.67', '1.57', '4.17', '9.10', '1.20']"
2016,J. Smith,Billabong Pro Tahiti,Round 5,"['5.50', '5.17', '1.73', '7.10', '0.50']"
2016,K. Slater,Billabong Pro Tahiti,Round 5,"['5.57', '6.90', '6.33', '10.00', '8.10', '10.00', '0.77']"
2016,K. Asing,Billabong Pro Tahiti,Round 5,"['5.33', '8.33', '6.37', '1.17', '1.50', '\xa0', '\xa0']"
2016,G. Medina,Billabong Pro Tahiti,Round 5,"['6.60', '5.57', '6.83', '3.67', '8.60', '3.50', '\xa0']"
2016,J. Andre,Billabong Pro Tahiti,Round 5,"['6.50', '6.23', '3.83', '3.50', '4.40', '7.83', '0.83']"
2016,J. Florence,Billabong Pro Tahiti,Round 5,"['8.97', '6.17', '6.83', '1.50', '1.17', '9.33']"
2016,J. Parkinson,Billabong Pro Tahiti,Round 5,"['1.60', '6.83', '9.07', '0.60', '\xa0', '\xa0']"
2016,A. Buchan,Billabong Pro Tahiti,Quarterfinals,"['6.17', '8.83', '9.33', '\xa0', '\xa0', '\xa0']"
2016,K. Andino,Billabong Pro Tahiti,Quarterfinals,"['8.07', '7.93', '1.40', '1.67', '5.50', '2.93']"
2016,K. Slater,Billabong Pro Tahiti,Quarterfinals,"['1.17', '9.27', '5.33', '3.50', '10.00', '1.50', '3.77', '8.00']"
2016,B. Santos,Billabong Pro Tahiti,Quarterfinals,"['9.63', '1.33', '1.07', '4.50', '7.80', '6.90', '0.50', '\xa0']"
2016,G. Medina,Billabong Pro Tahiti,Quarterfinals,"['0.50', '7.33', '8.93', '7.47', '7.50', '7.67', '8.97', '8.43', '7.63', '1.17', '2.07']"
2016,J. Kerr,Billabong Pro Tahiti,Quarterfinals,"['6.17', '4.33', '7.23', '1.10', '1.57', '1.20', '3.93', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,Billabong Pro Tahiti,Quarterfinals,"['8.17', '1.60', '6.17', '1.27', '7.67', '8.10', '9.17']"
2016,J. Wilson,Billabong Pro Tahiti,Quarterfinals,"['1.80', '6.60', '10.00', '1.40', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,Billabong Pro Tahiti,Semifinals,"['9.63', '6.67', '1.00', '8.77', '\xa0', '\xa0', '\xa0']"
2016,A. Buchan,Billabong Pro Tahiti,Semifinals,"['8.17', '2.83', '7.80', '2.17', '1.37', '0.83', '7.93']"
2016,J. Florence,Billabong Pro Tahiti,Semifinals,"['7.50', '6.33', '9.27', '7.20', '2.37', '9.17', '3.53', '9.93', '9.73']"
2016,G. Medina,Billabong Pro Tahiti,Semifinals,"['8.23', '3.00', '2.70', '9.23', '10.00', '9.10', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,Billabong Pro Tahiti,Finals,"['9.77', '8.57', '9.17', '9.90', '3.83', '7.40']"
2016,J. Florence,Billabong Pro Tahiti,Finals,"['8.00', '7.23', '2.17', '3.13', '\xa0', '\xa0']"
2016,J. Smith,Hurley Pro at Trestles,Round 1,"['5.50', '9.00', '2.87', '0.87', '\xa0', '\xa0']"
2016,N. Young,Hurley Pro at Trestles,Round 1,"['1.67', '4.33', '5.00', '5.23', '1.23', '0.90']"
2016,K. Asing,Hurley Pro at Trestles,Round 1,"['3.00', '2.90', '5.67', '0.50', '0.80', '\xa0']"
2016,K. Igarashi,Hurley Pro at Trestles,Round 1,"['3.73', '3.53', '7.67', '7.00', '\xa0', '\xa0']"
2016,J. Wilson,Hurley Pro at Trestles,Round 1,"['4.50', '6.17', '5.97', '6.87', '\xa0', '\xa0']"
2016,R. Callinan,Hurley Pro at Trestles,Round 1,"['4.00', '5.77', '6.23', '1.00', '1.80', '5.80']"
2016,A. Buchan,Hurley Pro at Trestles,Round 1,"['0.50', '8.50', '6.60', '2.17', '5.07', '2.33', '\xa0']"
2016,M. Pupo,Hurley Pro at Trestles,Round 1,"['7.67', '0.27', '6.37', '7.10', '\xa0', '\xa0', '\xa0']"
2016,K. Otton,Hurley Pro at Trestles,Round 1,"['3.00', '4.33', '5.17', '0.77', '6.73', '7.07', '5.83']"
2016,G. Medina,Hurley Pro at Trestles,Round 1,"['5.50 1', '0.33', '3.67 2', '8.00', '\xa0', '\xa0']"
2016,A. Melling,Hurley Pro at Trestles,Round 1,"['5.00', '0.63', '4.73', '5.93', '\xa0', '\xa0']"
2016,A. Ribeiro,Hurley Pro at Trestles,Round 1,"['0.20', '0.57', '1.70', '4.33', '5.00', '4.80']"
2016,T. Gudauskas,Hurley Pro at Trestles,Round 1,"['6.67', '6.43', '10.00', '\xa0', '\xa0']"
2016,C. Coffin,Hurley Pro at Trestles,Round 1,"['5.83', '3.00', '1.33', '2.40', '5.83']"
2016,M. Wilkinson,Hurley Pro at Trestles,Round 1,"['0.37', '1.00', '2.37', '4.33', '5.77']"
2016,J. Florence,Hurley Pro at Trestles,Round 1,"['6.67', '5.23', '7.50']"
2016,B. Simpson,Hurley Pro at Trestles,Round 1,"['3.33', '6.10', '\xa0']"
2016,D. Cathels,Hurley Pro at Trestles,Round 1,"['4.17', '4.43', '\xa0']"
2016,W. Dantas,Hurley Pro at Trestles,Round 1,"['1.00', '6.40', '9.07', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Banting,Hurley Pro at Trestles,Round 1,"['0.10', '5.67', '1.00', '1.67', '5.23', '0.30', '0.50', '4.17']"
2016,A. de Souza,Hurley Pro at Trestles,Round 1,"['5.67', '2.73', '4.03', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,F. Toledo,Hurley Pro at Trestles,Round 1,"['5.83', '5.43', '8.17', '4.60', '4.47', '0.93', '9.33']"
2016,K. Slater,Hurley Pro at Trestles,Round 1,"['7.33', '8.87', '5.33', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Flores,Hurley Pro at Trestles,Round 1,"['4.67', '0.73', '6.50', '5.37', '2.37', '\xa0', '\xa0']"
2016,J. Freestone,Hurley Pro at Trestles,Round 1,"['8.00', '0.30', '7.50', '4.07', '5.70']"
2016,C. Ibelli,Hurley Pro at Trestles,Round 1,"['1.90', '0.57', '6.83', '6.40', '\xa0']"
2016,I. Ferreira,Hurley Pro at Trestles,Round 1,"['3.67', '7.53', '0.30', '\xa0', '\xa0']"
2016,J. Parkinson,Hurley Pro at Trestles,Round 1,"['9.10', '3.00', '9.57', '2.60', '5.90', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Fanning,Hurley Pro at Trestles,Round 1,"['7.83', '5.93', '3.23', '6.13', '1.60', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Andre,Hurley Pro at Trestles,Round 1,"['4.83', '4.00', '0.70', '2.73', '6.10', '7.83', '0.37', '4.10', '4.60']"
2016,S. Kennedy,Hurley Pro at Trestles,Round 1,"['1.83', '0.80', '5.60', '5.77']"
2016,J. Kerr,Hurley Pro at Trestles,Round 1,"['1.00', '0.43', '4.67', '\xa0']"
2016,K. Andino,Hurley Pro at Trestles,Round 1,"['0.83', '2.60', '\xa0', '\xa0']"
2016,M. Bourez,Hurley Pro at Trestles,Round 1,"['7.33', '2.30', '5.70', '5.27']"
2016,A. Muniz,Hurley Pro at Trestles,Round 1,"['6.53', '6.27', '\xa0', '\xa0']"
2016,S. Zietz,Hurley Pro at Trestles,Round 1,"['8.00', '4.17', '0.23', '\xa0']"
2016,B. Simpson,Hurley Pro at Trestles,Round 2,"['2.67', '2.67', '2.03', '5.77', '6.87', '6.93']"
2016,M. Wilkinson,Hurley Pro at Trestles,Round 2,"['5.00', '6.43', '6.93', '3.37', '6.63', '\xa0']"
2016,A. Ribeiro,Hurley Pro at Trestles,Round 2,"['5.33', '5.83', '0.23', '1.60', '7.27', '7.60', '1.00', '0.77', '0.50', '4.13', '0.27']"
2016,J. Wilson,Hurley Pro at Trestles,Round 2,"['7.00', '2.10', '4.33', '7.83', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Otton,Hurley Pro at Trestles,Round 2,"['8.00', '1.67', '5.00', '3.70', '6.77', '\xa0']"
2016,A. de Souza,Hurley Pro at Trestles,Round 2,"['2.00', '3.50', '6.00', '0.50', '0.73', '4.53']"
2016,K. Slater,Hurley Pro at Trestles,Round 2,"['0.87', '5.67', '7.50', '8.30', '0.30', '0.30', '\xa0']"
2016,R. Callinan,Hurley Pro at Trestles,Round 2,"['0.50', '6.93', '0.73', '0.27', '6.83', '8.27', '0.93']"
2016,I. Ferreira,Hurley Pro at Trestles,Round 2,"['7.50', '8.60', '2.57', '3.80', '7.00', '3.40']"
2016,K. Asing,Hurley Pro at Trestles,Round 2,"['5.17', '3.43', '6.20', '5.77', '4.70', '\xa0']"
2016,M. Fanning,Hurley Pro at Trestles,Round 2,"['8.83', '8.40', '4.17', '9.77', '0.87']"
2016,M. Banting,Hurley Pro at Trestles,Round 2,"['6.83', '7.43', '6.63', '5.07', '4.13']"
2016,K. Andino,Hurley Pro at Trestles,Round 2,"['4.00', '6.67', '0.50', '9.17', '3.30', '7.40']"
2016,J. Flores,Hurley Pro at Trestles,Round 2,"['0.93', '8.17', '4.13', '6.43', '6.87', '\xa0']"
2016,J. Andre,Hurley Pro at Trestles,Round 2,"['2.67', '7.20', '7.50', '0.50', '5.43', '\xa0', '\xa0']"
2016,S. Zietz,Hurley Pro at Trestles,Round 2,"['6.83', '5.00', '0.80', '2.77', '0.77', '3.87', '5.90']"
2016,J. Kerr,Hurley Pro at Trestles,Round 2,"['6.67', '5.33', '0.93', '5.70', '6.50', '3.83']"
2016,A. Muniz,Hurley Pro at Trestles,Round 2,"['4.50', '0.50', '0.23', '4.87', '5.20', '\xa0']"
2016,C. Ibelli,Hurley Pro at Trestles,Round 2,"['4.33', '7.83', '0.83', '0.37', '1.87', '1.07', '4.90', '5.93']"
2016,D. Cathels,Hurley Pro at Trestles,Round 2,"['0.93', '3.33', '6.83', '2.00', '4.07', '\xa0', '\xa0', '\xa0']"
2016,C. Coffin,Hurley Pro at Trestles,Round 2,"['2.00', '3.00', '8.17', '5.00', '\xa0']"
2016,N. Young,Hurley Pro at Trestles,Round 2,"['5.83', '2.77', '3.93', '2.23', '6.77']"
2016,M. Pupo,Hurley Pro at Trestles,Round 2,"['3.50', '8.33', '0.43', '3.43', '0.27', '0.57', '5.47', '7.00', '0.50', '0.47']"
2016,A. Melling,Hurley Pro at Trestles,Round 2,"['5.50', '8.10', '0.43', '0.30', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Smith,Hurley Pro at Trestles,Round 3,"['4.67', '0.83', '1.13', '5.60', '2.00', '\xa0']"
2016,K. Otton,Hurley Pro at Trestles,Round 3,"['6.33', '1.50', '3.50', '2.60', '0.27', '3.27']"
2016,M. Bourez,Hurley Pro at Trestles,Round 3,"['5.83', '3.67', '7.00', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,M. Pupo,Hurley Pro at Trestles,Round 3,"['1.73', '1.00', '0.63', '0.37', '2.83', '5.47', '0.87', '5.70']"
2016,K. Slater,Hurley Pro at Trestles,Round 3,"['7.00', '8.00', '1.13', '0.67', '8.27', '3.40', '1.40']"
2016,J. Freestone,Hurley Pro at Trestles,Round 3,"['1.00', '4.67', '0.83', '4.67', '1.93', '1.87', '3.07']"
2016,K. Andino,Hurley Pro at Trestles,Round 3,"['7.17', '8.17', '7.53', '5.90']"
2016,C. Coffin,Hurley Pro at Trestles,Round 3,"['5.00', '5.50', '4.47', '\xa0']"
2016,F. Toledo,Hurley Pro at Trestles,Round 3,"['9.10', '9.00', '1.37', '2.90', '5.27', '3.83']"
2016,C. Ibelli,Hurley Pro at Trestles,Round 3,"['4.33', '1.57', '0.83', '0.50', '6.07', '2.03']"
2016,B. Simpson,Hurley Pro at Trestles,Round 3,"['1.93', '8.33', '6.83', '2.50', '1.90']"
2016,J. Florence,Hurley Pro at Trestles,Round 3,"['0.93', '4.67', '4.07', '0.80', '1.00']"
2016,T. Gudauskas,Hurley Pro at Trestles,Round 3,"['8.50', '8.67', '8.40', '8.67', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,G. Medina,Hurley Pro at Trestles,Round 3,"['1.00', '8.83', '0.80', '1.67', '7.60', '8.30', '3.10', '0.57', '2.00']"
2016,J. Parkinson,Hurley Pro at Trestles,Round 3,"['0.50', '2.93', '6.33', '8.00', '3.93', '8.23']"
2016,W. Dantas,Hurley Pro at Trestles,Round 3,"['7.00', '4.00', '6.00', '3.10', '0.43', '\xa0']"
2016,S. Kennedy,Hurley Pro at Trestles,Round 3,"['9.10', '6.17', '6.13', '0.83', '7.27', '2.73']"
2016,M. Fanning,Hurley Pro at Trestles,Round 3,"['8.77', '4.33', '3.17', '5.17', '\xa0', '\xa0']"
2016,J. Andre,Hurley Pro at Trestles,Round 3,"['7.17', '0.63', '4.50', '3.50', '3.77', '6.67']"
2016,I. Ferreira,Hurley Pro at Trestles,Round 3,"['1.00', '5.33', '3.00', '7.93', '0.63', '5.73']"
2016,J. Kerr,Hurley Pro at Trestles,Round 3,"['3.43', '7.23', '7.93', '0.90', '2.83']"
2016,K. Igarashi,Hurley Pro at Trestles,Round 3,"['6.50', '0.43', '3.17', '2.50', '\xa0']"
2016,A. Ribeiro,Hurley Pro at Trestles,Round 3,"['2.17', '5.33', '6.07', '6.47', '1.20', '0.50', '9.00']"
2016,A. Buchan,Hurley Pro at Trestles,Round 3,"['4.17', '0.37', '6.27', '0.33', '8.43', '\xa0', '\xa0']"
2016,J. Smith,Hurley Pro at Trestles,Round 4,"['2.33', '6.17', '9.00', '8.50', '0.50', '9.50', '\xa0', '\xa0']"
2016,M. Bourez,Hurley Pro at Trestles,Round 4,"['2.77', '1.00', '7.93', '6.57', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,Hurley Pro at Trestles,Round 4,"['1.17', '0.23', '6.83', '0.57', '6.33', '0.43', '0.97', '3.23']"
2016,F. Toledo,Hurley Pro at Trestles,Round 4,"['5.63', '8.57', '9.20', '9.77', '\xa0']"
2016,K. Andino,Hurley Pro at Trestles,Round 4,"['1.00', '8.17', '7.43', '6.93', '1.73']"
2016,B. Simpson,Hurley Pro at Trestles,Round 4,"['5.67', '1.07', '6.47', '7.67', '\xa0']"
2016,T. Gudauskas,Hurley Pro at Trestles,Round 4,"['7.67', '4.27', '7.17', '2.20', '7.10']"
2016,S. Kennedy,Hurley Pro at Trestles,Round 4,"['1.00', '6.50', '0.83', '7.17', '\xa0']"
2016,J. Parkinson,Hurley Pro at Trestles,Round 4,"['4.57', '0.87', '5.60', '5.07', '5.30']"
2016,A. Ribeiro,Hurley Pro at Trestles,Round 4,"['7.73', '0.50', '3.83', '1.00', '6.83', '\xa0', '\xa0']"
2016,J. Andre,Hurley Pro at Trestles,Round 4,"['4.93', '1.27', '4.47', '0.77', '4.17', '7.87', '1.07']"
2016,J. Kerr,Hurley Pro at Trestles,Round 4,"['5.33', '0.27', '1.70', '2.07', '5.93', '0.50', '\xa0']"
2016,B. Simpson,Hurley Pro at Trestles,Round 5,"['7.00', '3.17', '5.57', '0.43', '8.00', '0.43', '3.60', '0.87', '6.50']"
2016,M. Bourez,Hurley Pro at Trestles,Round 5,"['0.63', '7.83', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,Hurley Pro at Trestles,Round 5,"['8.60', '4.17', '0.70', '5.83']"
2016,K. Andino,Hurley Pro at Trestles,Round 5,"['8.00', '5.17', '5.33', '6.07']"
2016,S. Kennedy,Hurley Pro at Trestles,Round 5,"['7.67', '0.50', '4.00', '5.50', '6.67', '0.93', '7.70', '0.93']"
2016,J. Kerr,Hurley Pro at Trestles,Round 5,"['1.00', '3.33', '5.67', '6.97', '4.83', '\xa0', '\xa0', '\xa0']"
2016,J. Parkinson,Hurley Pro at Trestles,Round 5,"['6.17', '2.70', '4.87', '7.60', '3.70', '0.83', '\xa0', '\xa0']"
2016,J. Andre,Hurley Pro at Trestles,Round 5,"['3.50', '1.70', '0.67', '5.83', '0.50', '4.50', '5.20', '7.00']"
2016,J. Smith,Hurley Pro at Trestles,Quarterfinals,"['3.50', '7.17', '3.67', '5.83', '7.70', '0.80', '6.23']"
2016,B. Simpson,Hurley Pro at Trestles,Quarterfinals,"['5.50', '1.50', '4.93', '3.93', '\xa0', '\xa0', '\xa0']"
2016,F. Toledo,Hurley Pro at Trestles,Quarterfinals,"['1.50', '5.50', '0.30', '1.07', '1.73', '4.83', '9.17', '9.20', '5.63']"
2016,K. Slater,Hurley Pro at Trestles,Quarterfinals,"['7.33', '8.27', '6.10', '6.33', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,T. Gudauskas,Hurley Pro at Trestles,Quarterfinals,"['8.90', '4.33', '4.93', '6.23', '\xa0', '\xa0']"
2016,S. Kennedy,Hurley Pro at Trestles,Quarterfinals,"['6.67', '1.90', '0.43', '2.50', '0.37', '2.10']"
2016,J. Parkinson,Hurley Pro at Trestles,Quarterfinals,"['1.77', '0.60', '6.00', '5.90', '1.30', '8.27', '0.50', '6.50']"
2016,A. Ribeiro,Hurley Pro at Trestles,Quarterfinals,"['7.50', '2.83', '2.23', '0.23', '4.90', '2.67', '1.73', '2.83']"
2016,J. Smith,Hurley Pro at Trestles,Semifinals,"['0.20', '8.00', '0.80', '9.23', '4.93', '\xa0']"
2016,F. Toledo,Hurley Pro at Trestles,Semifinals,"['0.37', '8.33', '6.17', '0.77', '4.00', '3.33']"
2016,J. Parkinson,Hurley Pro at Trestles,Semifinals,"['8.00', '5.83', '6.43', '2.47', '5.90', '1.33', '\xa0']"
2016,T. Gudauskas,Hurley Pro at Trestles,Semifinals,"['3.50', '7.50', '2.10', '6.27', '6.07', '6.83', '0.83']"
2016,J. Smith,Hurley Pro at Trestles,Finals,"['5.00', '6.00', '8.17', '7.40', '7.53', '3.40', '7.63']"
2016,J. Parkinson,Hurley Pro at Trestles,Finals,"['0.23', '6.93', '8.43', '1.00', '\xa0', '\xa0', '\xa0']"
2016,N. Young,Quiksilver Pro France,Round 1,"['7.17', '3.83', '0.23', '\xa0', '\xa0']"
2016,J. Parkinson,Quiksilver Pro France,Round 1,"['1.33', '0.43', '1.73', '3.67', '2.80']"
2016,M. Banting,Quiksilver Pro France,Round 1,"['2.00', '0.50', '1.43', '\xa0', '\xa0']"
2016,K. Asing,Quiksilver Pro France,Round 1,"['1.50', '3.17', '4.83']"
2016,K. Slater,Quiksilver Pro France,Round 1,"['0.70', '1.73', '5.27']"
2016,K. Igarashi,Quiksilver Pro France,Round 1,"['0.50', '1.00', '\xa0']"
2016,K. Otton,Quiksilver Pro France,Round 1,"['5.17', '2.40', '0.23', '0.20', '1.37', '2.13', '0.63', '6.67', '\xa0', '\xa0']"
2016,J. Smith,Quiksilver Pro France,Round 1,"['3.00', '2.53', '4.40', '2.13', '3.77', '2.30', '4.43', '\xa0', '\xa0', '\xa0']"
2016,J. Andre,Quiksilver Pro France,Round 1,"['0.37', '3.40', '0.60', '1.67', '3.63', '0.83', '1.37', '0.90', '1.40', '3.27']"
2016,M. Pupo,Quiksilver Pro France,Round 1,"['4.17', '4.40', '2.90', '4.13', '0.30', '0.40', '1.20']"
2016,M. Wilkinson,Quiksilver Pro France,Round 1,"['4.67', '3.57', '0.93', '2.50', '1.67', '2.93', '\xa0']"
2016,L. Fioravanti,Quiksilver Pro France,Round 1,"['0.50', '3.67', '2.50', '2.83', '0.93', '4.47', '\xa0']"
2016,G. Medina,Quiksilver Pro France,Round 1,"['3.83', '1.23', '3.17', '0.93', '5.20', '7.27', '4.80', '1.93', '6.17', '6.23', '5.73']"
2016,R. Callinan,Quiksilver Pro France,Round 1,"['2.33', '4.27', '4.93', '7.17', '3.07', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,D. Payne,Quiksilver Pro France,Round 1,"['5.83', '4.57', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Florence,Quiksilver Pro France,Round 1,"['0.83', '0.50', '0.70', '4.67', '0.23', '7.37', '8.73']"
2016,J. Duru,Quiksilver Pro France,Round 1,"['2.17', '7.17', '4.67', '8.17', '3.17', '\xa0', '\xa0']"
2016,C. Coffin,Quiksilver Pro France,Round 1,"['1.33', '4.57', '6.17', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,A. Buchan,Quiksilver Pro France,Round 1,"['1.00', '1.37', '6.83', '1.00', '3.00', '6.43', '1.33', '6.17']"
2016,S. Kennedy,Quiksilver Pro France,Round 1,"['1.20', '1.30', '2.00', '4.00', '2.83', '4.33', '\xa0', '\xa0']"
2016,J. Flores,Quiksilver Pro France,Round 1,"['5.33', '0.37', '1.17', '0.43', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,I. Ferreira,Quiksilver Pro France,Round 1,"['0.93', '0.50', '1.13', '4.13', '8.33', '0.37', '2.83', '0.50']"
2016,A. Ribeiro,Quiksilver Pro France,Round 1,"['4.67', '3.50', '5.07', '0.43', '3.10', '4.03', '4.00', '4.43']"
2016,W. Dantas,Quiksilver Pro France,Round 1,"['5.33', '3.20', '0.27', '1.80', '0.50', '0.23', '2.60', '\xa0']"
2016,C. Ibelli,Quiksilver Pro France,Round 1,"['3.67', '6.83', '5.83', '3.13', '0.30', '6.53', '3.27', '\xa0']"
2016,J. Wilson,Quiksilver Pro France,Round 1,"['0.43', '1.00', '3.43', '6.23', '5.00', '1.07', '2.70', '6.53']"
2016,A. Muniz,Quiksilver Pro France,Round 1,"['2.50', '2.57', '2.57', '1.27', '4.33', '4.67', '7.43', '\xa0']"
2016,K. Andino,Quiksilver Pro France,Round 1,"['5.00', '3.77', '6.33', '1.00', '7.67', '6.57', '\xa0', '\xa0']"
2016,S. Zietz,Quiksilver Pro France,Round 1,"['0.93', '3.70', '4.67', '2.73', '3.23', '6.87', '0.57', '0.57']"
2016,J. Freestone,Quiksilver Pro France,Round 1,"['3.43', '4.23', '2.67', '0.93', '0.50', '3.03', '2.23', '6.57']"
2016,D. Cathels,Quiksilver Pro France,Round 1,"['1.07', '4.83', '0.63', '3.40', '4.40', '5.10', '6.17', '2.87', '4.77', '7.17', '6.43']"
2016,F. Toledo,Quiksilver Pro France,Round 1,"['0.50', '5.97', '2.83', '0.63', '0.70', '0.90', '1.17', '2.00', '\xa0', '\xa0', '\xa0']"
2016,J. Kerr,Quiksilver Pro France,Round 1,"['0.83', '5.83', '0.57', '2.00', '0.57', '0.83', '1.00', '1.10', '\xa0', '\xa0', '\xa0']"
2016,A. de Souza,Quiksilver Pro France,Round 1,"['6.67', '6.27', '7.27', '0.50', '2.20', '6.73', '6.10', '2.87', '3.40']"
2016,A. Melling,Quiksilver Pro France,Round 1,"['0.90', '0.70', '0.23', '0.77', '0.33', '3.87', '5.10', '0.30', '\xa0']"
2016,M. Bourez,Quiksilver Pro France,Round 1,"['0.50', '2.00', '2.83', '3.07', '4.83', '0.30', '0.40', '2.97', '\xa0']"
2016,M. Wilkinson,Quiksilver Pro France,Round 2,"['7.83', '2.67', '6.73', '0.90']"
2016,J. Duru,Quiksilver Pro France,Round 2,"['6.50', '7.63', '1.57', '6.70']"
2016,R. Callinan,Quiksilver Pro France,Round 2,"['2.17', '3.00', '5.33', '2.67', '0.20', '1.00', '6.93', '0.33', '0.50']"
2016,J. Smith,Quiksilver Pro France,Round 2,"['4.33', '0.50', '5.00', '1.43', '6.50', '1.10', '5.33', '\xa0', '\xa0']"
2016,L. Fioravanti,Quiksilver Pro France,Round 2,"['1.87', '1.97', '4.17', '6.33', '1.73', '6.93', '\xa0', '\xa0', '\xa0']"
2016,K. Slater,Quiksilver Pro France,Round 2,"['1.60', '1.67', '2.30', '1.80', '4.33', '5.83', '3.93', '3.17', '1.80']"
2016,M. Banting,Quiksilver Pro France,Round 2,"['0.57', '2.83', '0.43', '2.70', '0.80', '3.63', '2.43', '4.90', '0.30', '6.60']"
2016,J. Parkinson,Quiksilver Pro France,Round 2,"['4.00', '3.07', '2.43', '5.67', '0.80', '5.07', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Wilson,Quiksilver Pro France,Round 2,"['1.00', '4.33', '1.77', '0.73', '7.67', '5.60', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2016,J. Flores,Quiksilver Pro France,Round 2,"['2.50', '4.10', '0.70', '5.33', '2.93', '0.50', '0.37', '1.40', '0.30', '1.53', '3.43', '0.37', '1.63', '2.73', '1.77']"
2016,F. Toledo,Quiksilver Pro France,Round 2,"['0.90', '3.50', '8.67', '3.77', '5.27', '0.20', '5.17', '0.50', '7.00', '0.50']"
2016,A. Ribeiro,Quiksilver Pro France,Round 2,"['0.57', '0.53', '1.17', '5.50', '0.30', '0.20', '2.10', '\xa0', '\xa0', '\xa0']"
2016,A. Muniz,Quiksilver Pro France,Round 2,"['2.50', '1.50', '1.93', '4.00', '2.73', '3.40', '0.43', '5.50', '6.50', '\xa0']"
2016,M. Bourez,Quiksilver Pro France,Round 2,"['5.33', '0.43', '2.77', '4.73', '6.00', '0.20', '2.63', '2.43', '0.23', '1.00']"
2016,J. Freestone,Quiksilver Pro France,Round 2,"['5.17', '0.43', '1.40', '5.93', '1.63', '5.93', '0.70', '0.20', '6.43']"
2016,J. Kerr,Quiksilver Pro France,Round 2,"['4.50', '4.23', '2.93', '2.00', '0.20', '4.80', '0.73', '1.60', '\xa0']"
2016,S. Zietz,Quiksilver Pro France,Round 2,"['8.43', '3.17', '0.23', '3.33', '4.17', '1.00']"
2016,A. Melling,Quiksilver Pro France,Round 2,"['2.00', '6.17', '5.00', '5.17', '2.50', '0.87']"
2016,C. Coffin,Quiksilver Pro France,Round 2,"['3.67', '7.33', '9.00', '0.67', '\xa0', '\xa0']"
2016,W. Dantas,Quiksilver Pro France,Round 2,"['5.67', '4.90', '0.20', '4.23', '6.93', '5.07']"
2016,S. Kennedy,Quiksilver Pro France,Round 2,"['6.33', '1.00', '0.50', '0.57', '5.33', '0.93', '4.63', '2.67', '5.67']"
2016,D. Payne,Quiksilver Pro France,Round 2,"['0.43', '5.67', '1.03', '4.83', '2.23', '0.70', '4.10', '3.37', '0.43']"
2016,K. Igarashi,Quiksilver Pro France,Round 2,"['2.67', '2.07', '3.03', '5.50', '0.50', '2.43', '6.93', '\xa0', '\xa0', '\xa0']"
2016,J. Andre,Quiksilver Pro France,Round 2,"['0.73', '1.00', '3.67', '5.50', '0.30', '0.37', '0.57', '1.40', '0.50', '1.40']"
2016,K. Asing,Quiksilver Pro France,Round 3,"['4.33', '3.50', '0.63', '4.60', '6.83', '3.53', '7.67', '5.20']"
2016,A. Buchan,Quiksilver Pro France,Round 3,"['2.50', '5.67', '1.60', '3.90', '5.73', '3.83', '2.27', '\xa0']"
2016,A. de Souza,Quiksilver Pro France,Round 3,"['0.57', '6.33', '6.33', '5.67', '0.50', '5.13', '0.43', '8.17', '5.37', '1.87', '3.00']"
2016,C. Coffin,Quiksilver Pro France,Round 3,"['5.50', '3.00', '3.03', '2.23', '5.63', '0.37', '7.17', '2.53', '\xa0', '\xa0', '\xa0']"
2016,M. Banting,Quiksilver Pro France,Round 3,"['0.50', '1.33', '0.30', '4.33', '4.83', '3.23', '3.03', '0.23', '3.93', '3.27', '1.33', '2.50', '3.63']"
